warrior_level,weapon,bomb,opponent,trial,outcome,turns,bombs_thrown,bombs_hit,bomb_damage_total,melee_swings,warrior_hp_remaining,warrior_max_hp,opponents_alive,opponents_total
5,KATANA,BLAST_BOMB,MASK_IMP,1,win,8,3,3,54,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,MASK_IMP,2,win,5,2,3,33,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,MOUSE,0,win,4,2,3,32,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,MOUSE,1,win,7,3,3,40,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,MOUSE,2,win,5,3,3,48,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_HALBERDIER,0,win,19,10,11,156,1,26.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_HALBERDIER,1,win,11,9,9,155,1,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_HALBERDIER,2,win,11,9,12,171,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_PRESIDENT,0,win,16,10,13,187,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_PRESIDENT,1,win,25,10,11,155,2,40.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_PRESIDENT,2,win,21,10,12,194,2,26.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_SNIPER,0,win,12,8,11,157,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_SNIPER,1,win,14,8,10,145,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,ORC_SNIPER,2,win,13,10,12,184,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,PALUG,0,loss,12,8,9,148,0,0.00,45.00,2,3
5,KATANA,BLAST_BOMB,PALUG,1,win,11,9,14,208,0,14.00,45.00,0,3
5,KATANA,BLAST_BOMB,PALUG,2,win,18,10,13,214,2,27.00,45.00,0,3
5,KATANA,BLAST_BOMB,RAT,0,win,6,3,4,50,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,RAT,1,win,6,2,3,57,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,RAT,2,win,6,2,3,52,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,RED_ANT,0,win,7,4,5,79,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,RED_ANT,1,win,7,4,6,84,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,RED_ANT,2,win,9,5,5,84,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SOLDIER_BUG,0,win,11,6,8,103,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SOLDIER_BUG,1,win,7,5,6,100,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SOLDIER_BUG,2,win,9,7,7,112,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SPIDER,0,win,5,3,3,59,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SPIDER,1,win,4,2,3,47,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,SPIDER,2,win,6,3,3,52,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_BAT,0,win,4,3,4,66,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_BAT,1,win,7,5,6,73,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_BAT,2,win,7,3,3,53,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_BUG_PRODIGY,0,win,10,8,9,157,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_BUG_PRODIGY,1,loss,25,10,10,158,1,0.00,45.00,1,3
5,KATANA,BLAST_BOMB,UNIQUE_BUG_PRODIGY,2,win,12,9,10,174,0,37.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,win,12,8,9,137,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,win,11,8,9,140,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,win,12,8,10,121,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_GHOST,0,win,8,6,9,128,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_GHOST,1,win,7,6,9,112,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_GHOST,2,win,6,5,7,104,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,loss,24,10,11,181,1,0.00,45.00,1,3
5,KATANA,BLAST_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,win,17,10,11,175,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,win,24,10,11,158,1,18.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_CLEAVER,0,win,12,10,11,173,1,29.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_CLEAVER,1,win,18,10,11,147,2,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,21,10,13,178,0,0.00,45.00,1,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,20,10,10,150,1,35.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,16,10,10,158,0,42.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_FIGHTER,2,win,10,8,10,161,0,36.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,21,10,13,194,1,0.00,45.00,2,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_GENERAL,1,loss,32,10,13,192,8,0.00,45.00,2,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,28,10,13,195,3,0.00,45.00,2,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,10,6,8,125,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,11,8,8,135,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,10,8,9,142,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,10,6,7,98,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,10,6,6,91,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,8,6,7,110,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LOATHESOME_BUG,0,win,8,4,4,59,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LOATHESOME_BUG,1,win,8,4,4,57,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_LOATHESOME_BUG,2,win,6,2,3,57,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_MASK_IMP,0,win,11,6,6,86,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_MASK_IMP,1,win,7,5,6,86,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_MASK_IMP,2,win,9,6,6,93,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_RAT,0,win,8,5,6,96,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_RAT,1,win,8,6,6,97,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_RAT,2,win,6,5,6,108,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SOLDIER_BUG,0,win,10,7,9,133,0,42.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SOLDIER_BUG,1,win,13,9,9,132,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SOLDIER_BUG,2,win,12,7,8,129,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SPIDER,0,win,9,5,5,77,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SPIDER,1,win,3,1,3,60,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,UNIQUE_SPIDER,2,win,7,4,4,71,0,45.00,45.00,0,3
5,KATANA,BLAST_BOMB,WOLF,0,loss,11,8,10,135,0,0.00,45.00,1,3
5,KATANA,BLAST_BOMB,WOLF,1,win,12,10,11,173,0,28.00,45.00,0,3
5,KATANA,BLAST_BOMB,WOLF,2,win,10,9,11,172,0,37.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BARBARIAN_PRINCESS,0,loss,18,10,12,88,1,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,BARBARIAN_PRINCESS,1,loss,19,10,15,123,2,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,BARBARIAN_PRINCESS,2,win,20,10,15,118,2,19.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BAT,0,win,6,5,5,40,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BAT,1,win,5,4,4,36,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BAT,2,win,5,3,4,30,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLACK_ANT,0,win,7,5,7,44,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLACK_ANT,1,win,8,6,9,68,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLACK_ANT,2,win,11,8,10,67,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLAZING_FIREMOUSE,0,win,8,2,3,21,0,21.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLAZING_FIREMOUSE,1,loss,14,1,2,16,0,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,BLAZING_FIREMOUSE,2,win,8,4,5,31,0,21.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLOB,0,win,27,10,10,83,3,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLOB,1,win,53,10,14,98,8,38.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BLOB,2,win,30,10,10,71,3,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BUG_PRODIGY,0,win,14,10,13,97,1,37.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BUG_PRODIGY,1,win,24,10,10,78,5,30.00,45.00,0,3
5,KATANA,CHERRY_BOMB,BUG_PRODIGY,2,loss,23,8,11,75,4,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,CAT,0,win,14,10,10,78,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,CAT,1,win,10,7,10,73,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,CAT,2,win,10,9,9,78,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,CAT_PB,0,loss,14,10,15,106,1,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,CAT_PB,1,loss,8,6,9,55,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,CAT_PB,2,loss,9,7,12,87,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,DEVELOPED_MASK_IMP,0,win,11,9,12,88,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,DEVELOPED_MASK_IMP,1,win,15,10,11,80,1,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,DEVELOPED_MASK_IMP,2,win,13,10,12,89,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,DOG,0,win,27,10,10,71,4,44.00,45.00,0,3
5,KATANA,CHERRY_BOMB,DOG,1,win,19,10,12,97,2,44.00,45.00,0,3
5,KATANA,CHERRY_BOMB,DOG,2,win,26,10,11,84,4,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,GHOST,0,win,15,10,12,86,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,GHOST,1,win,11,6,9,77,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,GHOST,2,win,14,9,12,80,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,HORRIBLE_MASK_IMP,0,win,24,10,14,103,2,44.00,45.00,0,3
5,KATANA,CHERRY_BOMB,HORRIBLE_MASK_IMP,1,win,20,10,13,95,3,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,HORRIBLE_MASK_IMP,2,win,29,10,12,98,3,38.00,45.00,0,3
5,KATANA,CHERRY_BOMB,HORROR,0,loss,17,10,16,112,1,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,HORROR,1,win,26,10,15,104,2,16.00,45.00,0,3
5,KATANA,CHERRY_BOMB,HORROR,2,loss,32,10,13,101,4,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,KISSYBLOB,0,win,27,10,10,80,4,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KISSYBLOB,1,win,47,10,10,74,6,42.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KISSYBLOB,2,win,53,10,13,100,9,44.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KITTEN,0,win,7,6,6,33,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KITTEN,1,win,7,5,6,46,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KITTEN,2,win,8,6,6,42,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_CLEAVER,0,loss,13,9,14,103,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,KOBOLD_CLEAVER,1,loss,16,10,14,109,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,KOBOLD_CLEAVER,2,win,20,10,14,113,3,25.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_FIGHTER,0,win,18,10,13,101,2,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_FIGHTER,1,win,16,10,12,94,1,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_FIGHTER,2,win,12,9,13,93,1,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_GENERAL,0,loss,23,10,16,119,3,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,KOBOLD_GENERAL,1,win,33,10,12,89,5,8.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_GENERAL,2,win,28,10,16,124,3,5.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_SPEARMAN,0,win,16,10,12,83,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_SPEARMAN,1,win,13,9,9,69,1,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,KOBOLD_SPEARMAN,2,win,10,8,11,83,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LARGE_MASK_IMP,0,win,9,6,7,50,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LARGE_MASK_IMP,1,win,9,6,7,57,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LARGE_MASK_IMP,2,win,10,6,6,46,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LOATHESOME_BUG,0,win,8,4,5,41,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LOATHESOME_BUG,1,win,4,1,3,30,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,LOATHESOME_BUG,2,win,5,3,4,34,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MANEGARM,0,loss,12,9,9,71,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,MANEGARM,1,loss,9,7,9,62,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,MANEGARM,2,loss,15,10,12,95,1,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,MASK_IMP,0,win,8,5,5,38,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MASK_IMP,1,win,9,5,5,37,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MASK_IMP,2,win,7,5,6,51,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MOUSE,0,win,6,3,3,25,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MOUSE,1,win,5,4,5,31,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,MOUSE,2,win,5,3,5,35,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,ORC_HALBERDIER,0,win,15,10,13,102,2,32.00,45.00,0,3
5,KATANA,CHERRY_BOMB,ORC_HALBERDIER,1,win,22,10,13,96,3,8.00,45.00,0,3
5,KATANA,CHERRY_BOMB,ORC_HALBERDIER,2,loss,19,10,17,118,2,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,ORC_PRESIDENT,0,loss,32,10,11,81,1,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,ORC_PRESIDENT,1,loss,22,10,14,117,1,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,ORC_PRESIDENT,2,loss,21,10,14,112,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,ORC_SNIPER,0,loss,42,10,12,88,2,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,ORC_SNIPER,1,win,28,10,12,78,2,16.00,45.00,0,3
5,KATANA,CHERRY_BOMB,ORC_SNIPER,2,loss,28,10,11,80,3,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,PALUG,0,loss,15,10,15,116,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,PALUG,1,loss,15,10,15,124,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,PALUG,2,loss,18,10,17,109,1,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,RAT,0,win,11,6,6,51,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,RAT,1,win,8,6,6,50,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,RAT,2,win,10,6,6,46,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,RED_ANT,0,win,8,7,8,63,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,RED_ANT,1,win,7,5,9,69,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,RED_ANT,2,win,8,7,9,79,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SOLDIER_BUG,0,win,12,10,12,95,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SOLDIER_BUG,1,win,12,8,13,84,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SOLDIER_BUG,2,win,11,10,10,91,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SPIDER,0,win,6,5,6,50,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SPIDER,1,win,6,3,5,32,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,SPIDER,2,win,5,4,6,41,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_BAT,0,win,9,7,7,47,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_BAT,1,win,10,6,6,50,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_BAT,2,win,9,6,6,42,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_BUG_PRODIGY,0,loss,19,10,10,69,3,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_BUG_PRODIGY,1,loss,13,9,11,75,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,UNIQUE_BUG_PRODIGY,2,win,19,10,11,90,4,23.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,win,16,10,12,85,2,30.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,win,23,10,11,88,2,30.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,win,26,10,11,78,2,30.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_GHOST,0,loss,15,10,14,114,0,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,UNIQUE_GHOST,1,loss,19,10,14,100,2,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,UNIQUE_GHOST,2,loss,20,10,13,88,0,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,loss,19,10,10,83,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,draw,200,10,12,94,2,39.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,loss,23,10,12,98,1,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,23,10,12,87,2,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,1,loss,12,9,9,67,0,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,14,10,14,101,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,14,10,11,80,1,31.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,1,loss,23,10,13,98,4,0.00,45.00,2,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_FIGHTER,2,loss,29,10,14,92,5,0.00,45.00,1,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,21,10,13,91,2,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,1,loss,19,10,16,124,2,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,19,10,13,95,1,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,23,10,10,79,3,34.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,22,10,12,88,4,15.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,22,10,11,71,2,17.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,0,win,19,10,10,69,1,37.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,1,win,16,10,11,80,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LARGE_MASK_IMP,2,win,18,10,10,75,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,0,win,10,6,6,49,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,1,win,5,4,6,42,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_LOATHESOME_BUG,2,win,9,6,7,55,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_MASK_IMP,0,win,10,8,9,70,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_MASK_IMP,1,win,9,8,9,69,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_MASK_IMP,2,win,12,9,9,68,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_RAT,0,win,11,9,10,73,1,41.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_RAT,1,win,14,10,10,68,1,38.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_RAT,2,win,11,10,10,77,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,0,win,26,10,10,74,3,11.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,1,win,23,10,10,73,5,30.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SOLDIER_BUG,2,win,29,10,13,101,3,5.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SPIDER,0,win,13,10,10,74,0,31.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SPIDER,1,win,10,8,9,63,1,8.00,45.00,0,3
5,KATANA,CHERRY_BOMB,UNIQUE_SPIDER,2,win,10,8,9,68,0,45.00,45.00,0,3
5,KATANA,CHERRY_BOMB,WOLF,0,loss,11,8,12,97,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,WOLF,1,loss,15,10,13,94,0,0.00,45.00,3,3
5,KATANA,CHERRY_BOMB,WOLF,2,win,19,10,15,115,3,24.00,45.00,0,3
5,KATANA,FIRE_BOMB,BARBARIAN_PRINCESS,0,win,17,8,15,156,0,1.00,45.00,0,3
5,KATANA,FIRE_BOMB,BARBARIAN_PRINCESS,1,win,9,8,14,130,0,17.00,45.00,0,3
5,KATANA,FIRE_BOMB,BARBARIAN_PRINCESS,2,win,9,7,12,122,0,25.00,45.00,0,3
5,KATANA,FIRE_BOMB,BAT,0,win,11,4,4,48,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BAT,1,win,5,3,3,31,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BAT,2,win,6,3,4,39,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLACK_ANT,0,win,7,5,6,56,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLACK_ANT,1,win,7,5,7,75,0,37.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLACK_ANT,2,win,12,3,5,55,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLAZING_FIREMOUSE,0,win,4,3,3,38,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLAZING_FIREMOUSE,1,win,4,3,3,36,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLAZING_FIREMOUSE,2,win,4,3,3,34,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLOB,0,win,12,8,14,128,0,13.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLOB,1,win,16,10,18,181,0,5.00,45.00,0,3
5,KATANA,FIRE_BOMB,BLOB,2,draw,16,10,17,172,0,0.00,45.00,0,3
5,KATANA,FIRE_BOMB,BUG_PRODIGY,0,win,9,7,11,100,0,40.00,45.00,0,3
5,KATANA,FIRE_BOMB,BUG_PRODIGY,1,win,11,7,11,105,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,BUG_PRODIGY,2,win,11,8,13,132,0,13.00,45.00,0,3
5,KATANA,FIRE_BOMB,CAT,0,win,7,5,6,66,0,29.00,45.00,0,3
5,KATANA,FIRE_BOMB,CAT,1,win,6,5,7,60,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,CAT,2,win,6,5,8,76,0,37.00,45.00,0,3
5,KATANA,FIRE_BOMB,CAT_PB,0,loss,9,7,10,66,0,0.00,45.00,3,3
5,KATANA,FIRE_BOMB,CAT_PB,1,loss,8,6,11,67,0,0.00,45.00,3,3
5,KATANA,FIRE_BOMB,CAT_PB,2,loss,8,6,11,75,0,0.00,45.00,3,3
5,KATANA,FIRE_BOMB,DEVELOPED_MASK_IMP,0,win,11,8,13,91,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,DEVELOPED_MASK_IMP,1,win,8,6,9,86,0,45.00,45.00,0,3
5,KATANA,FIRE_BOMB,DEVELOPED_MASK_IMP,2,win,9,7,11,94,0,45.00,45.00,0,3
