fighter_a,fighter_b,char_level,trial,outcome,turns,a_hp,a_max_hp,b_hp,b_max_hp
BAT,KOBOLD_CLEAVER,10,4,b_win,4,0.00,14.00,72.00,72.00
BAT,KOBOLD_FIGHTER,10,0,b_win,12,0.00,14.00,52.00,57.00
BAT,KOBOLD_FIGHTER,10,1,b_win,19,0.00,14.00,18.00,57.00
BAT,KOBOLD_FIGHTER,10,2,b_win,5,0.00,14.00,57.00,57.00
BAT,KOBOLD_FIGHTER,10,3,b_win,6,0.00,14.00,57.00,57.00
BAT,KOBOLD_FIGHTER,10,4,b_win,8,0.00,14.00,57.00,57.00
BAT,KOBOLD_GENERAL,10,0,b_win,5,0.00,14.00,54.00,60.00
BAT,KOBOLD_GENERAL,10,1,b_win,4,0.00,14.00,60.00,60.00
BAT,KOBOLD_GENERAL,10,2,b_win,5,0.00,14.00,49.00,60.00
BAT,KOBOLD_GENERAL,10,3,b_win,4,0.00,14.00,60.00,60.00
BAT,KOBOLD_GENERAL,10,4,b_win,13,0.00,14.00,24.00,60.00
BAT,KOBOLD_SPEARMAN,10,0,a_win,17,3.00,14.00,0.00,42.00
BAT,KOBOLD_SPEARMAN,10,1,b_win,10,0.00,14.00,35.00,42.00
BAT,KOBOLD_SPEARMAN,10,2,b_win,15,0.00,14.00,21.00,42.00
BAT,KOBOLD_SPEARMAN,10,3,b_win,12,0.00,14.00,36.00,42.00
BAT,KOBOLD_SPEARMAN,10,4,b_win,14,0.00,14.00,26.00,42.00
BAT,LARGE_MASK_IMP,10,0,a_win,15,5.00,14.00,0.00,18.00
BAT,LARGE_MASK_IMP,10,1,a_win,17,2.00,14.00,0.00,18.00
BAT,LARGE_MASK_IMP,10,2,a_win,15,5.00,14.00,0.00,18.00
BAT,LARGE_MASK_IMP,10,3,a_win,10,14.00,14.00,0.00,18.00
BAT,LARGE_MASK_IMP,10,4,b_win,16,0.00,14.00,18.00,18.00
BAT,LOATHESOME_BUG,10,0,a_win,6,14.00,14.00,0.00,14.00
BAT,LOATHESOME_BUG,10,1,a_win,12,4.00,14.00,0.00,14.00
BAT,LOATHESOME_BUG,10,2,a_win,9,5.00,14.00,0.00,14.00
BAT,LOATHESOME_BUG,10,3,a_win,9,14.00,14.00,0.00,14.00
BAT,LOATHESOME_BUG,10,4,a_win,5,14.00,14.00,0.00,14.00
BAT,MANEGARM,10,0,b_win,4,0.00,14.00,87.00,87.00
BAT,MANEGARM,10,1,b_win,4,0.00,14.00,86.04,87.00
BAT,MANEGARM,10,2,b_win,4,0.00,14.00,87.00,87.00
BAT,MANEGARM,10,3,b_win,2,0.00,14.00,87.00,87.00
BAT,MANEGARM,10,4,b_win,7,0.00,14.00,85.14,87.00
BAT,MASK_IMP,10,0,b_win,17,0.00,14.00,15.00,15.00
BAT,MASK_IMP,10,1,b_win,8,0.00,14.00,15.00,15.00
BAT,MASK_IMP,10,2,a_win,5,14.00,14.00,0.00,15.00
BAT,MASK_IMP,10,3,b_win,9,0.00,14.00,15.00,15.00
BAT,MASK_IMP,10,4,a_win,6,14.00,14.00,0.00,15.00
BAT,MOUSE,10,0,b_win,8,0.00,14.00,1.00,11.00
BAT,MOUSE,10,1,b_win,13,0.00,14.00,11.00,11.00
BAT,MOUSE,10,2,b_win,5,0.00,14.00,11.00,11.00
BAT,MOUSE,10,3,b_win,16,0.00,14.00,4.00,11.00
BAT,MOUSE,10,4,a_win,5,6.00,14.00,0.00,11.00
BAT,ORC_HALBERDIER,10,0,b_win,5,0.00,14.00,66.00,78.00
BAT,ORC_HALBERDIER,10,1,b_win,6,0.00,14.00,78.00,78.00
BAT,ORC_HALBERDIER,10,2,b_win,7,0.00,14.00,69.00,78.00
BAT,ORC_HALBERDIER,10,3,b_win,5,0.00,14.00,71.00,78.00
BAT,ORC_HALBERDIER,10,4,b_win,5,0.00,14.00,67.00,78.00
BAT,ORC_PRESIDENT,10,0,b_win,6,0.00,14.00,98.00,98.00
BAT,ORC_PRESIDENT,10,1,b_win,8,0.00,14.00,98.00,98.00
BAT,ORC_PRESIDENT,10,2,b_win,6,0.00,14.00,98.00,98.00
BAT,ORC_PRESIDENT,10,3,b_win,8,0.00,14.00,98.00,98.00
BAT,ORC_PRESIDENT,10,4,b_win,9,0.00,14.00,50.85,98.00
BAT,ORC_SNIPER,10,0,b_win,6,0.00,14.00,75.00,75.00
BAT,ORC_SNIPER,10,1,b_win,6,0.00,14.00,75.00,75.00
BAT,ORC_SNIPER,10,2,b_win,12,0.00,14.00,75.00,75.00
BAT,ORC_SNIPER,10,3,b_win,11,0.00,14.00,55.00,75.00
BAT,ORC_SNIPER,10,4,b_win,6,0.00,14.00,75.00,75.00
BAT,PALUG,10,0,b_win,8,0.00,14.00,72.94,93.00
BAT,PALUG,10,1,b_win,2,0.00,14.00,93.00,93.00
BAT,PALUG,10,2,b_win,2,0.00,14.00,93.00,93.00
BAT,PALUG,10,3,b_win,4,0.00,14.00,93.00,93.00
BAT,PALUG,10,4,b_win,2,0.00,14.00,93.00,93.00
BAT,PLAYER_MAGE,10,0,b_win,6,0.00,14.00,56.00,56.00
BAT,PLAYER_MAGE,10,1,b_win,6,0.00,14.00,56.00,56.00
BAT,PLAYER_MAGE,10,2,b_win,6,0.00,14.00,56.00,56.00
BAT,PLAYER_MAGE,10,3,b_win,9,0.00,14.00,56.00,56.00
BAT,PLAYER_MAGE,10,4,b_win,8,0.00,14.00,56.00,56.00
BAT,PLAYER_ROGUE,10,0,b_win,10,0.00,14.00,57.00,57.00
BAT,PLAYER_ROGUE,10,1,b_win,9,0.00,14.00,57.00,57.00
BAT,PLAYER_ROGUE,10,2,b_win,9,0.00,14.00,57.00,57.00
BAT,PLAYER_ROGUE,10,3,b_win,8,0.00,14.00,57.00,57.00
BAT,PLAYER_ROGUE,10,4,b_win,11,0.00,14.00,57.00,57.00
BAT,PLAYER_WARRIOR,10,0,b_win,7,0.00,14.00,70.00,70.00
BAT,PLAYER_WARRIOR,10,1,b_win,12,0.00,14.00,70.00,70.00
BAT,PLAYER_WARRIOR,10,2,b_win,23,0.00,14.00,70.00,70.00
BAT,PLAYER_WARRIOR,10,3,b_win,18,0.00,14.00,70.00,70.00
BAT,PLAYER_WARRIOR,10,4,b_win,17,0.00,14.00,70.00,70.00
BAT,RAT,10,0,b_win,15,0.00,14.00,4.00,17.00
BAT,RAT,10,1,b_win,4,0.00,14.00,17.00,17.00
BAT,RAT,10,2,a_win,7,14.00,14.00,0.00,17.00
BAT,RAT,10,3,a_win,9,14.00,14.00,0.00,17.00
BAT,RAT,10,4,a_win,12,14.00,14.00,0.00,17.00
BAT,RED_ANT,10,0,b_win,13,0.00,14.00,26.00,29.00
BAT,RED_ANT,10,1,b_win,8,0.00,14.00,29.00,29.00
BAT,RED_ANT,10,2,b_win,16,0.00,14.00,11.00,29.00
BAT,RED_ANT,10,3,b_win,14,0.00,14.00,10.00,29.00
BAT,RED_ANT,10,4,b_win,11,0.00,14.00,27.00,29.00
BAT,SOLDIER_BUG,10,0,b_win,8,0.00,14.00,42.00,42.00
BAT,SOLDIER_BUG,10,1,b_win,20,0.00,14.00,19.00,42.00
BAT,SOLDIER_BUG,10,2,a_win,13,8.00,14.00,0.00,42.00
BAT,SOLDIER_BUG,10,3,b_win,9,0.00,14.00,42.00,42.00
BAT,SOLDIER_BUG,10,4,b_win,12,0.00,14.00,20.00,42.00
BAT,SPIDER,10,0,a_win,7,14.00,14.00,0.00,15.00
BAT,SPIDER,10,1,b_win,4,0.00,14.00,15.00,15.00
BAT,SPIDER,10,2,b_win,6,0.00,14.00,6.00,15.00
BAT,SPIDER,10,3,b_win,3,0.00,14.00,15.00,15.00
BAT,SPIDER,10,4,b_win,3,0.00,14.00,15.00,15.00
BAT,UNIQUE_BAT,10,0,b_win,7,0.00,14.00,17.00,18.00
BAT,UNIQUE_BAT,10,1,b_win,7,0.00,14.00,15.00,18.00
BAT,UNIQUE_BAT,10,2,b_win,4,0.00,14.00,18.00,18.00
BAT,UNIQUE_BAT,10,3,b_win,3,0.00,14.00,18.00,18.00
BAT,UNIQUE_BAT,10,4,b_win,8,0.00,14.00,18.00,18.00
BAT,UNIQUE_BUG_PRODIGY,10,0,b_win,8,0.00,14.00,75.00,75.00
BAT,UNIQUE_BUG_PRODIGY,10,1,b_win,5,0.00,14.00,75.00,75.00
BAT,UNIQUE_BUG_PRODIGY,10,2,b_win,5,0.00,14.00,75.00,75.00
BAT,UNIQUE_BUG_PRODIGY,10,3,b_win,5,0.00,14.00,75.00,75.00
BAT,UNIQUE_BUG_PRODIGY,10,4,b_win,3,0.00,14.00,75.00,75.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,10,0,b_win,8,0.00,14.00,59.00,59.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,10,1,b_win,11,0.00,14.00,22.00,59.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,10,2,b_win,8,0.00,14.00,50.00,59.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,10,3,b_win,18,0.00,14.00,11.00,59.00
BAT,UNIQUE_DEVELOPED_MASK_IMP,10,4,b_win,6,0.00,14.00,59.00,59.00
BAT,UNIQUE_GHOST,10,0,b_win,3,0.00,14.00,59.00,59.00
BAT,UNIQUE_GHOST,10,1,b_win,10,0.00,14.00,57.00,59.00
BAT,UNIQUE_GHOST,10,2,b_win,9,0.00,14.00,55.00,59.00
BAT,UNIQUE_GHOST,10,3,b_win,7,0.00,14.00,57.00,59.00
BAT,UNIQUE_GHOST,10,4,b_win,3,0.00,14.00,59.00,59.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,10,0,b_win,8,0.00,14.00,83.00,83.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,10,1,b_win,10,0.00,14.00,26.00,83.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,10,2,b_win,9,0.00,14.00,41.00,83.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,10,3,b_win,6,0.00,14.00,83.00,83.00
BAT,UNIQUE_HORRIBLE_MASK_IMP,10,4,b_win,9,0.00,14.00,75.00,83.00
BAT,UNIQUE_KOBOLD_CLEAVER,10,0,b_win,3,0.00,14.00,83.00,83.00
BAT,UNIQUE_KOBOLD_CLEAVER,10,1,b_win,14,0.00,14.00,83.00,83.00
BAT,UNIQUE_KOBOLD_CLEAVER,10,2,b_win,5,0.00,14.00,82.00,83.00
BAT,UNIQUE_KOBOLD_CLEAVER,10,3,b_win,7,0.00,14.00,83.00,83.00
BAT,UNIQUE_KOBOLD_CLEAVER,10,4,b_win,6,0.00,14.00,80.00,83.00
BAT,UNIQUE_KOBOLD_FIGHTER,10,0,b_win,6,0.00,14.00,75.00,75.00
BAT,UNIQUE_KOBOLD_FIGHTER,10,1,b_win,9,0.00,14.00,74.00,75.00
BAT,UNIQUE_KOBOLD_FIGHTER,10,2,b_win,5,0.00,14.00,75.00,75.00
BAT,UNIQUE_KOBOLD_FIGHTER,10,3,b_win,14,0.00,14.00,35.00,75.00
BAT,UNIQUE_KOBOLD_FIGHTER,10,4,b_win,5,0.00,14.00,75.00,75.00
BAT,UNIQUE_KOBOLD_GENERAL,10,0,b_win,6,0.00,14.00,75.00,78.00
BAT,UNIQUE_KOBOLD_GENERAL,10,1,b_win,3,0.00,14.00,78.00,78.00
BAT,UNIQUE_KOBOLD_GENERAL,10,2,b_win,3,0.00,14.00,78.00,78.00
BAT,UNIQUE_KOBOLD_GENERAL,10,3,b_win,11,0.00,14.00,75.00,78.00
BAT,UNIQUE_KOBOLD_GENERAL,10,4,b_win,4,0.00,14.00,78.00,78.00
BAT,UNIQUE_KOBOLD_SPEARMAN,10,0,b_win,7,0.00,14.00,56.00,59.00
BAT,UNIQUE_KOBOLD_SPEARMAN,10,1,b_win,7,0.00,14.00,55.00,59.00
BAT,UNIQUE_KOBOLD_SPEARMAN,10,2,b_win,8,0.00,14.00,24.00,59.00
BAT,UNIQUE_KOBOLD_SPEARMAN,10,3,b_win,6,0.00,14.00,59.00,59.00
BAT,UNIQUE_KOBOLD_SPEARMAN,10,4,b_win,11,0.00,14.00,25.00,59.00
BAT,UNIQUE_LARGE_MASK_IMP,10,0,b_win,13,0.00,14.00,42.00,42.00
BAT,UNIQUE_LARGE_MASK_IMP,10,1,b_win,14,0.00,14.00,42.00,42.00
BAT,UNIQUE_LARGE_MASK_IMP,10,2,b_win,13,0.00,14.00,4.00,42.00
BAT,UNIQUE_LARGE_MASK_IMP,10,3,b_win,11,0.00,14.00,4.00,42.00
BAT,UNIQUE_LARGE_MASK_IMP,10,4,b_win,7,0.00,14.00,42.00,42.00
BAT,UNIQUE_LOATHESOME_BUG,10,0,b_win,8,0.00,14.00,9.00,18.00
BAT,UNIQUE_LOATHESOME_BUG,10,1,a_win,11,14.00,14.00,0.00,18.00
BAT,UNIQUE_LOATHESOME_BUG,10,2,a_win,20,1.00,14.00,0.00,18.00
BAT,UNIQUE_LOATHESOME_BUG,10,3,b_win,16,0.00,14.00,8.00,18.00
BAT,UNIQUE_LOATHESOME_BUG,10,4,b_win,7,0.00,14.00,18.00,18.00
BAT,UNIQUE_MASK_IMP,10,0,b_win,10,0.00,14.00,25.00,29.00
BAT,UNIQUE_MASK_IMP,10,1,b_win,9,0.00,14.00,21.00,29.00
BAT,UNIQUE_MASK_IMP,10,2,b_win,9,0.00,14.00,29.00,29.00
BAT,UNIQUE_MASK_IMP,10,3,b_win,5,0.00,14.00,29.00,29.00
BAT,UNIQUE_MASK_IMP,10,4,b_win,8,0.00,14.00,29.00,29.00
BAT,UNIQUE_RAT,10,0,b_win,5,0.00,14.00,31.00,32.00
BAT,UNIQUE_RAT,10,1,a_win,11,14.00,14.00,0.00,32.00
BAT,UNIQUE_RAT,10,2,b_win,11,0.00,14.00,25.00,32.00
BAT,UNIQUE_RAT,10,3,b_win,7,0.00,14.00,32.00,32.00
BAT,UNIQUE_RAT,10,4,b_win,4,0.00,14.00,32.00,32.00
BAT,UNIQUE_SOLDIER_BUG,10,0,a_win,10,14.00,14.00,0.00,59.00
BAT,UNIQUE_SOLDIER_BUG,10,1,b_win,3,0.00,14.00,59.00,59.00
BAT,UNIQUE_SOLDIER_BUG,10,2,b_win,3,0.00,14.00,59.00,59.00
BAT,UNIQUE_SOLDIER_BUG,10,3,b_win,8,0.00,14.00,57.00,59.00
BAT,UNIQUE_SOLDIER_BUG,10,4,b_win,8,0.00,14.00,58.00,59.00
BAT,UNIQUE_SPIDER,10,0,b_win,9,0.00,14.00,28.00,29.00
BAT,UNIQUE_SPIDER,10,1,b_win,9,0.00,14.00,29.00,29.00
BAT,UNIQUE_SPIDER,10,2,b_win,5,0.00,14.00,23.00,29.00
BAT,UNIQUE_SPIDER,10,3,b_win,6,0.00,14.00,29.00,29.00
BAT,UNIQUE_SPIDER,10,4,b_win,5,0.00,14.00,28.00,29.00
BAT,WOLF,10,0,b_win,13,0.00,14.00,4.00,72.00
BAT,WOLF,10,1,b_win,2,0.00,14.00,72.00,72.00
BAT,WOLF,10,2,b_win,6,0.00,14.00,64.00,72.00
BAT,WOLF,10,3,b_win,2,0.00,14.00,72.00,72.00
BAT,WOLF,10,4,b_win,2,0.00,14.00,72.00,72.00
BLACK_ANT,BLAZING_FIREMOUSE,10,0,a_win,15,5.00,29.00,0.00,11.00
BLACK_ANT,BLAZING_FIREMOUSE,10,1,a_win,15,9.00,29.00,0.00,11.00
BLACK_ANT,BLAZING_FIREMOUSE,10,2,a_win,8,29.00,29.00,0.00,11.00
BLACK_ANT,BLAZING_FIREMOUSE,10,3,b_win,9,0.00,29.00,11.00,11.00
BLACK_ANT,BLAZING_FIREMOUSE,10,4,a_win,7,28.00,29.00,0.00,11.00
BLACK_ANT,BLOB,10,0,b_win,42,0.00,29.00,5.04,87.00
BLACK_ANT,BLOB,10,1,b_win,54,0.00,29.00,17.43,87.00
BLACK_ANT,BLOB,10,2,a_win,57,8.00,29.00,0.00,87.00
BLACK_ANT,BLOB,10,3,a_win,37,6.00,29.00,0.00,87.00
BLACK_ANT,BLOB,10,4,a_win,12,29.00,29.00,0.00,87.00
BLACK_ANT,BUG_PRODIGY,10,0,b_win,18,0.00,29.00,50.00,57.00
BLACK_ANT,BUG_PRODIGY,10,1,b_win,36,0.00,29.00,24.00,57.00
BLACK_ANT,BUG_PRODIGY,10,2,b_win,27,0.00,29.00,41.00,57.00
BLACK_ANT,BUG_PRODIGY,10,3,b_win,11,0.00,29.00,57.00,57.00
BLACK_ANT,BUG_PRODIGY,10,4,b_win,14,0.00,29.00,57.00,57.00
BLACK_ANT,CAT,10,0,a_win,14,25.00,29.00,0.00,30.00
BLACK_ANT,CAT,10,1,b_win,18,0.00,29.00,19.50,30.00
BLACK_ANT,CAT,10,2,a_win,18,16.00,29.00,0.00,30.00
BLACK_ANT,CAT,10,3,a_win,22,19.00,29.00,0.00,30.00
BLACK_ANT,CAT,10,4,a_win,19,8.00,29.00,0.00,30.00
BLACK_ANT,CAT_PB,10,0,b_win,9,0.00,29.00,93.00,93.00
BLACK_ANT,CAT_PB,10,1,b_win,17,0.00,29.00,91.88,93.00
BLACK_ANT,CAT_PB,10,2,b_win,10,0.00,29.00,90.39,93.00
BLACK_ANT,CAT_PB,10,3,b_win,11,0.00,29.00,93.00,93.00
BLACK_ANT,CAT_PB,10,4,b_win,7,0.00,29.00,93.00,93.00
BLACK_ANT,DEVELOPED_MASK_IMP,10,0,draw,200,15.00,29.00,10.00,42.00
BLACK_ANT,DEVELOPED_MASK_IMP,10,1,draw,200,29.00,29.00,15.00,42.00
BLACK_ANT,DEVELOPED_MASK_IMP,10,2,a_win,37,21.00,29.00,0.00,42.00
BLACK_ANT,DEVELOPED_MASK_IMP,10,3,a_win,26,29.00,29.00,0.00,42.00
BLACK_ANT,DEVELOPED_MASK_IMP,10,4,draw,200,29.00,29.00,12.00,42.00
BLACK_ANT,DOG,10,0,b_win,20,0.00,29.00,51.00,60.00
BLACK_ANT,DOG,10,1,b_win,11,0.00,29.00,49.00,60.00
BLACK_ANT,DOG,10,2,b_win,18,0.00,29.00,52.25,60.00
BLACK_ANT,DOG,10,3,b_win,45,0.00,29.00,24.50,60.00
BLACK_ANT,DOG,10,4,b_win,23,0.00,29.00,56.75,60.00
BLACK_ANT,GHOST,10,0,a_win,21,29.00,29.00,0.00,42.00
BLACK_ANT,GHOST,10,1,draw,200,29.00,29.00,30.00,42.00
BLACK_ANT,GHOST,10,2,draw,200,29.00,29.00,27.00,42.00
BLACK_ANT,GHOST,10,3,a_win,23,29.00,29.00,0.00,42.00
BLACK_ANT,GHOST,10,4,draw,200,29.00,29.00,26.00,42.00
BLACK_ANT,HORRIBLE_MASK_IMP,10,0,b_win,45,0.00,29.00,46.00,72.00
BLACK_ANT,HORRIBLE_MASK_IMP,10,1,draw,200,29.00,29.00,35.00,72.00
BLACK_ANT,HORRIBLE_MASK_IMP,10,2,b_win,29,0.00,29.00,72.00,72.00
BLACK_ANT,HORRIBLE_MASK_IMP,10,3,b_win,28,0.00,29.00,28.00,72.00
BLACK_ANT,HORRIBLE_MASK_IMP,10,4,b_win,32,0.00,29.00,51.00,72.00
BLACK_ANT,HORROR,10,0,b_win,23,0.00,29.00,85.11,87.00
BLACK_ANT,HORROR,10,1,b_win,6,0.00,29.00,87.00,87.00
BLACK_ANT,HORROR,10,2,b_win,26,0.00,29.00,85.18,87.00
BLACK_ANT,HORROR,10,3,b_win,15,0.00,29.00,87.00,87.00
BLACK_ANT,HORROR,10,4,b_win,27,0.00,29.00,53.57,87.00
BLACK_ANT,KISSYBLOB,10,0,b_win,31,0.00,29.00,86.82,87.00
BLACK_ANT,KISSYBLOB,10,1,a_win,41,22.00,29.00,0.00,87.00
BLACK_ANT,KISSYBLOB,10,2,a_win,30,25.00,29.00,0.00,87.00
BLACK_ANT,KISSYBLOB,10,3,a_win,23,22.00,29.00,0.00,87.00
BLACK_ANT,KISSYBLOB,10,4,a_win,42,21.00,29.00,0.00,87.00
BLACK_ANT,KITTEN,10,0,b_win,13,0.00,29.00,14.00,14.00
BLACK_ANT,KITTEN,10,1,a_win,8,29.00,29.00,0.00,14.00
BLACK_ANT,KITTEN,10,2,a_win,14,12.00,29.00,0.00,14.00
BLACK_ANT,KITTEN,10,3,b_win,9,0.00,29.00,14.00,14.00
BLACK_ANT,KITTEN,10,4,b_win,9,0.00,29.00,14.00,14.00
BLACK_ANT,KOBOLD_CLEAVER,10,0,b_win,16,0.00,29.00,52.00,72.00
BLACK_ANT,KOBOLD_CLEAVER,10,1,a_win,19,15.00,29.00,0.00,72.00
BLACK_ANT,KOBOLD_CLEAVER,10,2,a_win,18,17.00,29.00,0.00,72.00
BLACK_ANT,KOBOLD_CLEAVER,10,3,b_win,14,0.00,29.00,54.00,72.00
BLACK_ANT,KOBOLD_CLEAVER,10,4,b_win,25,0.00,29.00,6.00,72.00
BLACK_ANT,KOBOLD_FIGHTER,10,0,a_win,55,12.00,29.00,0.00,57.00
BLACK_ANT,KOBOLD_FIGHTER,10,1,b_win,25,0.00,29.00,54.00,57.00
BLACK_ANT,KOBOLD_FIGHTER,10,2,a_win,39,14.00,29.00,0.00,57.00
BLACK_ANT,KOBOLD_FIGHTER,10,3,b_win,25,0.00,29.00,54.00,57.00
BLACK_ANT,KOBOLD_FIGHTER,10,4,b_win,42,0.00,29.00,42.00,57.00
BLACK_ANT,KOBOLD_GENERAL,10,0,a_win,11,29.00,29.00,0.00,60.00
BLACK_ANT,KOBOLD_GENERAL,10,1,b_win,10,0.00,29.00,60.00,60.00
BLACK_ANT,KOBOLD_GENERAL,10,2,b_win,8,0.00,29.00,60.00,60.00
BLACK_ANT,KOBOLD_GENERAL,10,3,b_win,8,0.00,29.00,60.00,60.00
BLACK_ANT,KOBOLD_GENERAL,10,4,a_win,10,29.00,29.00,0.00,60.00
BLACK_ANT,KOBOLD_SPEARMAN,10,0,b_win,12,0.00,29.00,42.00,42.00
BLACK_ANT,KOBOLD_SPEARMAN,10,1,a_win,14,29.00,29.00,0.00,42.00
BLACK_ANT,KOBOLD_SPEARMAN,10,2,a_win,21,22.00,29.00,0.00,42.00
BLACK_ANT,KOBOLD_SPEARMAN,10,3,a_win,19,29.00,29.00,0.00,42.00
BLACK_ANT,KOBOLD_SPEARMAN,10,4,a_win,30,22.00,29.00,0.00,42.00
BLACK_ANT,LARGE_MASK_IMP,10,0,a_win,18,28.00,29.00,0.00,18.00
BLACK_ANT,LARGE_MASK_IMP,10,1,a_win,36,21.00,29.00,0.00,18.00
BLACK_ANT,LARGE_MASK_IMP,10,2,a_win,21,25.00,29.00,0.00,18.00
BLACK_ANT,LARGE_MASK_IMP,10,3,a_win,16,28.00,29.00,0.00,18.00
BLACK_ANT,LARGE_MASK_IMP,10,4,a_win,28,27.00,29.00,0.00,18.00
BLACK_ANT,LOATHESOME_BUG,10,0,a_win,6,29.00,29.00,0.00,14.00
BLACK_ANT,LOATHESOME_BUG,10,1,a_win,7,29.00,29.00,0.00,14.00
BLACK_ANT,LOATHESOME_BUG,10,2,a_win,6,29.00,29.00,0.00,14.00
BLACK_ANT,LOATHESOME_BUG,10,3,a_win,34,24.00,29.00,0.00,14.00
BLACK_ANT,LOATHESOME_BUG,10,4,a_win,10,29.00,29.00,0.00,14.00
BLACK_ANT,MANEGARM,10,0,b_win,6,0.00,29.00,87.00,87.00
BLACK_ANT,MANEGARM,10,1,b_win,7,0.00,29.00,86.11,87.00
BLACK_ANT,MANEGARM,10,2,b_win,5,0.00,29.00,87.00,87.00
BLACK_ANT,MANEGARM,10,3,b_win,7,0.00,29.00,85.11,87.00
BLACK_ANT,MANEGARM,10,4,b_win,8,0.00,29.00,87.00,87.00
BLACK_ANT,MASK_IMP,10,0,a_win,26,29.00,29.00,0.00,15.00
BLACK_ANT,MASK_IMP,10,1,a_win,10,29.00,29.00,0.00,15.00
BLACK_ANT,MASK_IMP,10,2,a_win,10,27.00,29.00,0.00,15.00
BLACK_ANT,MASK_IMP,10,3,a_win,8,29.00,29.00,0.00,15.00
BLACK_ANT,MASK_IMP,10,4,a_win,23,29.00,29.00,0.00,15.00
BLACK_ANT,MOUSE,10,0,a_win,7,29.00,29.00,0.00,11.00
BLACK_ANT,MOUSE,10,1,a_win,16,24.00,29.00,0.00,11.00
BLACK_ANT,MOUSE,10,2,a_win,11,26.00,29.00,0.00,11.00
BLACK_ANT,MOUSE,10,3,a_win,12,14.00,29.00,0.00,11.00
BLACK_ANT,MOUSE,10,4,a_win,16,29.00,29.00,0.00,11.00
BLACK_ANT,ORC_HALBERDIER,10,0,b_win,12,0.00,29.00,68.00,78.00
BLACK_ANT,ORC_HALBERDIER,10,1,a_win,19,29.00,29.00,0.00,78.00
BLACK_ANT,ORC_HALBERDIER,10,2,b_win,19,0.00,29.00,41.00,78.00
BLACK_ANT,ORC_HALBERDIER,10,3,b_win,9,0.00,29.00,71.00,78.00
BLACK_ANT,ORC_HALBERDIER,10,4,b_win,13,0.00,29.00,67.00,78.00
BLACK_ANT,ORC_PRESIDENT,10,0,b_win,11,0.00,29.00,98.00,98.00
BLACK_ANT,ORC_PRESIDENT,10,1,b_win,11,0.00,29.00,98.00,98.00
BLACK_ANT,ORC_PRESIDENT,10,2,b_win,7,0.00,29.00,98.00,98.00
BLACK_ANT,ORC_PRESIDENT,10,3,b_win,10,0.00,29.00,98.00,98.00
BLACK_ANT,ORC_PRESIDENT,10,4,b_win,8,0.00,29.00,98.00,98.00
BLACK_ANT,ORC_SNIPER,10,0,b_win,11,0.00,29.00,38.00,75.00
BLACK_ANT,ORC_SNIPER,10,1,b_win,14,0.00,29.00,75.00,75.00
BLACK_ANT,ORC_SNIPER,10,2,b_win,10,0.00,29.00,75.00,75.00
BLACK_ANT,ORC_SNIPER,10,3,b_win,10,0.00,29.00,75.00,75.00
BLACK_ANT,ORC_SNIPER,10,4,b_win,18,0.00,29.00,75.00,75.00
BLACK_ANT,PALUG,10,0,b_win,11,0.00,29.00,76.94,93.00
BLACK_ANT,PALUG,10,1,b_win,10,0.00,29.00,76.94,93.00
BLACK_ANT,PALUG,10,2,b_win,7,0.00,29.00,87.78,93.00
BLACK_ANT,PALUG,10,3,b_win,8,0.00,29.00,76.55,93.00
BLACK_ANT,PALUG,10,4,b_win,6,0.00,29.00,93.00,93.00
BLACK_ANT,PLAYER_MAGE,10,0,b_win,3,0.00,29.00,56.00,56.00
BLACK_ANT,PLAYER_MAGE,10,1,b_win,3,0.00,29.00,56.00,56.00
BLACK_ANT,PLAYER_MAGE,10,2,b_win,3,0.00,29.00,56.00,56.00
BLACK_ANT,PLAYER_MAGE,10,3,b_win,3,0.00,29.00,56.00,56.00
BLACK_ANT,PLAYER_MAGE,10,4,b_win,3,0.00,29.00,56.00,56.00
BLACK_ANT,PLAYER_ROGUE,10,0,b_win,3,0.00,29.00,57.00,57.00
BLACK_ANT,PLAYER_ROGUE,10,1,b_win,3,0.00,29.00,57.00,57.00
BLACK_ANT,PLAYER_ROGUE,10,2,b_win,4,0.00,29.00,57.00,57.00
BLACK_ANT,PLAYER_ROGUE,10,3,b_win,3,0.00,29.00,57.00,57.00
BLACK_ANT,PLAYER_ROGUE,10,4,b_win,3,0.00,29.00,57.00,57.00
BLACK_ANT,PLAYER_WARRIOR,10,0,b_win,3,0.00,29.00,70.00,70.00
BLACK_ANT,PLAYER_WARRIOR,10,1,b_win,3,0.00,29.00,70.00,70.00
BLACK_ANT,PLAYER_WARRIOR,10,2,b_win,3,0.00,29.00,70.00,70.00
BLACK_ANT,PLAYER_WARRIOR,10,3,b_win,3,0.00,29.00,70.00,70.00
BLACK_ANT,PLAYER_WARRIOR,10,4,b_win,3,0.00,29.00,70.00,70.00
BLACK_ANT,RAT,10,0,a_win,15,27.00,29.00,0.00,17.00
